genesymbol,seqname,start,end
ENSG00000276007,chr16,78123243,78124332
ENSG00000279991,chr16,78166717,78168514
WWOX-AS1,chr16,78234652,78241989
ENSG00000287106,chr16,78273497,78275607
LSM3P5,chr16,78355529,78355834
ENSG00000260733,chr16,78495926,78506568
ENSG00000279887,chr16,78525189,78526535
ENSG00000261837,chr16,78534374,78535648
ENSG00000279129,chr16,78550739,78553296
ENSG00000288821,chr16,78608488,78613931
ENSG00000286894,chr16,78793584,78796362
RPS3P7,chr16,78825281,78826006
ENSG00000280115,chr16,78872739,78873505
ENSG00000280190,chr16,78890231,78892302
ENSG00000260816,chr16,78895361,78899644
ENSG00000279732,chr16,78981722,78981843
ENSG00000261537,chr16,78994345,79004730
ENSG00000280274,chr16,79016136,79017429
ENSG00000260694,chr16,79077376,79078234
ENSG00000260479,chr16,79090050,79101754
ENSG00000260511,chr16,79105957,79110882
ENSG00000277954,chr16,79202624,79206739
ENSG00000285918,chr16,79208493,79211264
ENSG00000261722,chr16,79212711,79229453
RNA5SP431,chr16,79264454,79264573
ENSG00000261472,chr16,79505603,79516293
MAF,chr16,79585843,79600737
ENSG00000277214,chr16,79603572,79604177
ENSG00000278058,chr16,79605802,79606605
ENSG00000275040,chr16,79619469,79620110
ENSG00000279378,chr16,79675685,79677715
LINC01229,chr16,79676048,79809716
MAFTRR,chr16,79715220,79770651
LINC01228,chr16,79798050,79827150
ENSG00000260237,chr16,80040662,80045745
ENSG00000260706,chr16,80065836,80167577
DYNLRB2-AS1,chr16,80154979,80563354
ENSG00000261376,chr16,80179129,80180682
DYNLRB2,chr16,80540734,80550811
ENSG00000260183,chr16,80547842,80552514
LINC01227,chr16,80553256,80572808
CDYL2,chr16,80597907,80804598
ENSG00000260064,chr16,80627551,80628379
ENSG00000260594,chr16,80736360,80742305
ARLNC1,chr16,80826074,80892682
ENSG00000286221,chr16,80828736,81006894
CMC2,chr16,80966448,81020270
ENSG00000278985,chr16,80982319,80984094
CENPN,chr16,81006552,81033114
CENPN-AS1,chr16,81016792,81035759
ENSG00000284512,chr16,81022316,81096284
ENSG00000261061,chr16,81030770,81031485
ATMIN,chr16,81035842,81047350
C16orf46,chr16,81053497,81077267
ENSG00000260643,chr16,81053587,81096296
ENSG00000261141,chr16,81055301,81056426
ENSG00000261838,chr16,81069854,81076598
ENSG00000245059,chr16,81077319,81078861
GCSH,chr16,81081945,81096395
PKD1L2,chr16,81100875,81220370
RNU6-1191P,chr16,81106533,81106639
ENSG00000286759,chr16,81151820,81153976
BCO1,chr16,81238689,81291142
ENSG00000280182,chr16,81261924,81264091
ENSG00000260495,chr16,81310731,81313423
ENSG00000289067,chr16,81313714,81314819
GAN,chr16,81314944,81390809
MIR4720,chr16,81385018,81385093
CMIP,chr16,81444808,81711762
ENSG00000279021,chr16,81463892,81464859
PPIAP51,chr16,81476023,81476519
ENSG00000279476,chr16,81517824,81520617
MIR7854,chr16,81533902,81533966
MIR6504,chr16,81611348,81611408
ENSG00000279681,chr16,81617038,81617543
ENSG00000279294,chr16,81618505,81620563
ENSG00000279841,chr16,81630193,81632038
ENSG00000261218,chr16,81738248,81767868
PLCG2,chr16,81739097,81962685
RN7SKP176,chr16,81961926,81962243
ENSG00000276519,chr16,81987948,81989016
SDR42E1,chr16,81988855,82011481
HSD17B2,chr16,82035004,82098534
ENSG00000261235,chr16,82044336,82139631
MTCYBP28,chr16,82120638,82121769
MPHOSPH6,chr16,82147798,82170224
MPHOSPH6-DT,chr16,82170296,82175803
RN7SKP190,chr16,82192505,82192790
ENSG00000259873,chr16,82434828,82435381
ENSG00000261285,chr16,82491738,82575518
CDH13,chr16,82626965,83800640
MIR8058,chr16,82688931,82689019
ENSG00000280044,chr16,82727474,82727694
ENSG00000260862,chr16,82773319,82829638
ENSG00000286528,chr16,82816831,82832997
RN7SL134P,chr16,82844455,82844757
ENSG00000260832,chr16,82953230,82990298
ENSG00000261410,chr16,83383007,83398170
MIR3182,chr16,83508346,83508408
ENSG00000261103,chr16,83687779,83707811
ENSG00000288554,chr16,83710179,83717898
HSBP1,chr16,83719311,83819737
ENSG00000260788,chr16,83720402,83772974
ENSG00000259914,chr16,83725676,83726377
ENSG00000260228,chr16,83789967,83807834
ENSG00000288849,chr16,83808101,83916173
MLYCD,chr16,83899115,83951445
ENSG00000260932,chr16,83929796,83931223
OSGIN1,chr16,83931311,83966332
NECAB2,chr16,83968244,84002776
SLC38A8,chr16,84009667,84042795
RNA5SP432,chr16,84039918,84040033
ENSG00000285792,chr16,84040790,84045333
MBTPS1,chr16,84053761,84116942
ENSG00000274677,chr16,84085979,84086590
MBTPS1-DT,chr16,84117051,84117571
ENSG00000260410,chr16,84119293,84121153
HSDL1,chr16,84122141,84145192
DNAAF1,chr16,84145287,84178767
TAF1C,chr16,84177847,84187070
ADAD2,chr16,84191138,84197168
ENSG00000250685,chr16,84192558,84197053
KCNG4,chr16,84218657,84240012
ENSG00000260858,chr16,84255270,84261049
RNA5SP433,chr16,84262815,84262928
WFDC1,chr16,84294846,84329844
ENSG00000260530,chr16,84295498,84296985
ENSG00000260504,chr16,84342464,84343407
ATP2C2,chr16,84368527,84464187
ATP2C2-AS1,chr16,84459259,84467361
MEAK7,chr16,84476355,84554033
ENSG00000261243,chr16,84495599,84497495
COTL1,chr16,84565596,84618078
ENSG00000261471,chr16,84594393,84596826
KLHL36,chr16,84648511,84667686
USP10,chr16,84699986,84779922
ENSG00000285848,chr16,84817182,84856665
CRISPLD2,chr16,84819985,84920768
ENSG00000260859,chr16,84828263,84829242
ENSG00000279622,chr16,84917377,84924808
LINC02176,chr16,84928353,84939603
ZDHHC7,chr16,84974175,85011535
ENSG00000289551,chr16,85027037,85027631
KIAA0513,chr16,85027782,85094230
CIBAR2,chr16,85098358,85112472
LINC02139,chr16,85137150,85149443
ENSG00000275088,chr16,85142696,85146001
GSE1,chr16,85169525,85676204
ENSG00000287787,chr16,85227203,85309176
COX6CP16,chr16,85278820,85279035
LINC00311,chr16,85282958,85285963
MIR5093,chr16,85306226,85306325
ENSG00000287946,chr16,85345271,85352961
ENSG00000278716,chr16,85489813,85490831
ENSG00000270124,chr16,85580009,85583571
ENSG00000260417,chr16,85592266,85595720
RN7SL381P,chr16,85659378,85659675
GINS2,chr16,85676198,85690073
C16orf74,chr16,85690084,85751129
ENSG00000275393,chr16,85697335,85697868
ENSG00000287125,chr16,85699820,85711186
MIR1910,chr16,85741621,85741700
ENSG00000269898,chr16,85743287,85744225
EMC8,chr16,85771758,85799608
RNU1-103P,chr16,85781775,85781899
ENSG00000270184,chr16,85784382,85787617
ENSG00000270159,chr16,85792415,85792933
COX4I1,chr16,85798633,85807068
ENSG00000270698,chr16,85814425,85815062
ENSG00000214259,chr16,85815873,85816536
ENSG00000286510,chr16,85846309,85848138
ENSG00000279907,chr16,85859521,85862012
IRF8,chr16,85899162,85922606
MIR6774,chr16,85918347,85918416
ENSG00000285163,chr16,85924984,85948824
LINC02132,chr16,85935276,85936223
ENSG00000285040,chr16,85963328,85985386
ENSG00000269667,chr16,85981750,85984881
ENSG00000285012,chr16,85986764,85995899
ENSG00000279604,chr16,86035627,86036419
ENSG00000261177,chr16,86081409,86089526
ENSG00000268078,chr16,86158206,86158798
ENSG00000268505,chr16,86192793,86198913
LINC01082,chr16,86195954,86199937
LINC01081,chr16,86221420,86301303
Y_RNA,chr16,86275429,86275523
LINC02135,chr16,86286427,86293389
LINC00917,chr16,86331632,86349688
ENSG00000269826,chr16,86347387,86349611
ENSG00000268473,chr16,86434830,86435884
FENDRR,chr16,86474529,86509099
FOXF1,chr16,86510527,86515422
ENSG00000270020,chr16,86520383,86523897
ENSG00000243697,chr16,86525457,86526252
MTHFSD,chr16,86530178,86555235
FLJ30679,chr16,86555320,86557299
FOXC2-AS1,chr16,86565145,86567845
FOXC2,chr16,86566829,86569728
FOXL1,chr16,86576368,86583478
ENSG00000279142,chr16,86595189,86597639
ENSG00000260387,chr16,86636328,86637145
ENSG00000261161,chr16,86646301,86668923
ENSG00000274478,chr16,86698118,86698841
LINC02188,chr16,86710122,86742083
LINC02189,chr16,86720575,86722042
ENSG00000287010,chr16,86764298,86771041
ENSG00000287161,chr16,86899356,86961268
ENSG00000260795,chr16,86906175,86906472
ENSG00000289423,chr16,86928186,86931510
LINC02181,chr16,87057784,87070105
ENSG00000289336,chr16,87064609,87065321
ENSG00000261363,chr16,87066705,87069752
C16orf95,chr16,87083562,87317420
ENSG00000285527,chr16,87129857,87133107
ENSG00000261095,chr16,87212122,87226430
ENSG00000261651,chr16,87215915,87216452
ENSG00000261697,chr16,87262759,87292438
ENSG00000243705,chr16,87268185,87268337
ENSG00000280419,chr16,87296949,87297633
ENSG00000131152,chr16,87302876,87334273
C16orf95-DT,chr16,87317491,87318043
ENSG00000270082,chr16,87326987,87327584
FBXO31,chr16,87326987,87392142
ENSG00000269901,chr16,87362536,87367476
MAP1LC3B,chr16,87383953,87404779
ENSG00000261592,chr16,87396704,87400295
ZCCHC14,chr16,87406246,87493024
ENSG00000276393,chr16,87467138,87467654
ENSG00000276337,chr16,87470370,87474370
ZCCHC14-DT,chr16,87492555,87516940
ENSG00000260750,chr16,87595131,87600337
ENSG00000269935,chr16,87600526,87602190
JPH3,chr16,87601835,87698156
ENSG00000277504,chr16,87683945,87684477
ENSG00000226180,chr16,87693537,87696147
KLHDC4,chr16,87696485,87765992
ENSG00000260671,chr16,87739771,87747706
ENSG00000260498,chr16,87773304,87779374
ENSG00000260177,chr16,87780134,87806476
SLC7A5,chr16,87830023,87869507
MIR6775,chr16,87834592,87834660
ENSG00000260466,chr16,87836532,87837663
CA5A,chr16,87881546,87936580
ENSG00000270385,chr16,87892955,87893735
ENSG00000260443,chr16,87945058,87945202
BANP,chr16,87949244,88077318
ENSG00000261193,chr16,88079161,88087383
ENSG00000260166,chr16,88087027,88089975
ENSG00000205037,chr16,88088041,88100985
ENSG00000289563,chr16,88100971,88102362
ENSG00000260162,chr16,88177289,88178646
ENSG00000261327,chr16,88177298,88186929
LINC02182,chr16,88186605,88195217
ENSG00000261816,chr16,88191486,88193667
ENSG00000261273,chr16,88234785,88302511
ZNF469,chr16,88382959,88440757
ZFPM1,chr16,88453280,88537031
MIR5189,chr16,88468918,88469031
ZFPM1-AS1,chr16,88512960,88531053
ENSG00000289151,chr16,88569543,88570188
ZC3H18,chr16,88570403,88631964
IL17C,chr16,88638572,88640468
CYBA,chr16,88643289,88651054
MVD,chr16,88651935,88663161
SNAI3-AS1,chr16,88663298,88687282
SNAI3,chr16,88677688,88686507
RNF166,chr16,88696499,88706408
ENSG00000259813,chr16,88696501,88698610
CTU2,chr16,88706483,88715396
ENSG00000278341,chr16,88708956,88710437
PIEZO1,chr16,88715338,88785220
MIR4722,chr16,88716278,88716337
ENSG00000260121,chr16,88718615,88720459
ENSG00000224888,chr16,88731180,88741425
ENSG00000260617,chr16,88741631,88742367
ENSG00000182376,chr16,88742767,88745748
CDT1,chr16,88803789,88809258
APRT,chr16,88809339,88811937
GALNS,chr16,88813734,88856970
TRAPPC2L,chr16,88856220,88862686
PABPN1L,chr16,88863333,88866660
CBFA2T3,chr16,88874858,88977207
ENSG00000259881,chr16,88881038,88887136
ENSG00000261226,chr16,88936779,88939651
ENSG00000205018,chr16,88939789,88951524
ENSG00000259989,chr16,88984032,88995369
ENSG00000256982,chr16,89046172,89052975
ACSF3,chr16,89088375,89164121
ENSG00000261546,chr16,89113175,89115279
LINC00304,chr16,89159146,89164245
LINC02138,chr16,89166383,89169147
CDH15,chr16,89171748,89195492
SLC22A31,chr16,89195761,89201651
ENSG00000259877,chr16,89215211,89217653
ZNF778,chr16,89217703,89237141
ENSG00000260659,chr16,89226807,89228692
ANKRD11,chr16,89267630,89490561
ENSG00000268218,chr16,89268104,89273044
ENSG00000260279,chr16,89296128,89298317
ENSG00000288715,chr16,89317046,89418292
ENSG00000261253,chr16,89321133,89325110
ENSG00000261692,chr16,89420075,89422226
ENSG00000287351,chr16,89430988,89453678
RNU6-430P,chr16,89443318,89443424
ENSG00000270832,chr16,89458870,89459437
SPG7,chr16,89490719,89557766
ENSG00000261118,chr16,89492017,89504460
RPL13,chr16,89560677,89564542
SNORD68,chr16,89561434,89561517
CPNE7,chr16,89575758,89597246
DPEP1,chr16,89613308,89638456
CHMP1A,chr16,89640816,89657738
SPATA33,chr16,89657740,89671272
ENSG00000275734,chr16,89671568,89685304
CDK10,chr16,89680737,89696354
LINC02166,chr16,89682620,89686569
SPATA2L,chr16,89696357,89701705
VPS9D1,chr16,89707134,89720898
VPS9D1-AS1,chr16,89711856,89718165
ZNF276,chr16,89720400,89740925
FANCA,chr16,89737549,89816657
SPIRE2,chr16,89818179,89871319
TCF25,chr16,89873570,89913627
ENSG00000267048,chr16,89906157,89918233
MC1R,chr16,89912119,89920973
ENSG00000198211,chr16,89919165,89936092
ENSG00000259006,chr16,89919827,89922662
TUBB3,chr16,89921392,89938761
DEF8,chr16,89948697,89968060
CENPBD1,chr16,89969791,89972534
AFG3L1P,chr16,89972581,90002161
DBNDD1,chr16,90004871,90019890
GAS8,chr16,90019629,90044975
GAS8-AS1,chr16,90028908,90029901
URAHP,chr16,90039761,90047773
PRDM7,chr16,90056566,90092072
TUBB8P7,chr16,90093154,90096354
FAM157C,chr16,90102261,90178344
ENSG00000260507,chr16,90105095,90106316
ENSG00000261172,chr16,90110574,90168225
RNU6-355P,chr16,90144592,90144695
LINC02193,chr16,90173217,90222851
CICP25,chr16,90174062,90175865
LINC02887,chr17,64099,76866
ENSG00000280136,chr17,88641,118578
U6,chr17,90796,90899
SCGB1C2,chr17,137569,139067
DOC2B,chr17,142789,181650
LINC02091,chr17,183824,191587
RPH3AL,chr17,212389,386254
ENSG00000262920,chr17,321392,322453
RPH3AL-AS1,chr17,331205,333488
ENSG00000262294,chr17,352638,357581
ENSG00000262558,chr17,354737,356882
ENSG00000241525,chr17,404468,414023
C17orf97,chr17,410325,431062
RFLNB,chr17,439978,445939
ENSG00000263015,chr17,503171,511347
VPS53,chr17,508503,721717
ENSG00000263300,chr17,523140,540576
ENSG00000262905,chr17,552566,553417
ENSG00000262708,chr17,616002,616595
RPS4XP17,chr17,656794,657547
TLCD3A,chr17,732412,742968
GEMIN4,chr17,744421,753999
DBIL5P,chr17,752660,755336
GLOD4,chr17,757097,782294
ENSG00000262228,chr17,763565,765319
MRM3,chr17,782353,792509
ENSG00000262434,chr17,789744,790525
ENSG00000277491,chr17,795306,795794
NXN,chr17,799310,979776
ENSG00000262133,chr17,877902,880093
ENSG00000262003,chr17,909632,911212
ENSG00000263017,chr17,959034,959366
TIMM22,chr17,997129,1003671
ABR,chr17,1003519,1229738
MIR3183,chr17,1022476,1022559
Metazoa_SRP,chr17,1101007,1101273
ENSG00000275997,chr17,1155966,1156175
ENSG00000235361,chr17,1181893,1185086
ENSG00000262213,chr17,1241939,1254000
BHLHA9,chr17,1270444,1271815
TRARG1,chr17,1279662,1300978
YWHAE,chr17,1344275,1400222
ENSG00000280408,chr17,1352070,1352255
CRK,chr17,1420689,1463162
ENSG00000262777,chr17,1424473,1426484
MYO1C,chr17,1464186,1492686
INPP5K,chr17,1494577,1516742
PITPNA-AS1,chr17,1516877,1518101
PITPNA,chr17,1517718,1562792
SLC43A2,chr17,1569268,1628886
RN7SL105P,chr17,1604374,1604672
SCARF1,chr17,1633858,1645744
RILP,chr17,1646145,1649866
PRPF8,chr17,1650629,1684867
ENSG00000277597,chr17,1684726,1685151
TLCD2,chr17,1702816,1710377
MIR22HG,chr17,1711447,1717174
MIR22,chr17,1713903,1713987
WDR81,chr17,1716523,1738599
ENSG00000262791,chr17,1725748,1738585
SERPINF2,chr17,1742836,1755265
SERPINF1,chr17,1762029,1777565
SMYD4,chr17,1779485,1830634
RPA1,chr17,1829702,1900082
ENSG00000108958,chr17,1858039,1858446
RTN4RL1,chr17,1934677,2025334
ENSG00000262445,chr17,1995614,2003671
ENSG00000228133,chr17,2017716,2020706
ENSG00000262869,chr17,2019952,2023664
DPH1,chr17,2030137,2043898
ENSG00000287553,chr17,2040953,2041932
OVCA2,chr17,2042022,2043425
ENSG00000262533,chr17,2042900,2043425
ENSG00000263050,chr17,2043475,2044968
MIR132,chr17,2049908,2050008
MIR212,chr17,2050271,2050380
HIC1,chr17,2054154,2063241
SMG6,chr17,2059839,2303785
ENSG00000280333,chr17,2072823,2072956
ENSG00000262810,chr17,2089681,2101560
ENSG00000279040,chr17,2101542,2101667
ENSG00000279562,chr17,2117626,2117772
ENSG00000279340,chr17,2122342,2122508
MCUR1P1,chr17,2127430,2127904
RN7SL624P,chr17,2199762,2200039
ENSG00000236838,chr17,2213697,2214414
ENSG00000236457,chr17,2215482,2216015
ENSG00000225084,chr17,2232680,2233610
SMG6-IT1,chr17,2235713,2236086
ENSG00000280242,chr17,2255719,2256157
SRR,chr17,2303383,2325260
HNRNPA1P16,chr17,2306761,2307715
TSR1,chr17,2322396,2336657
SNORD91B,chr17,2329016,2329237
SNORD91A,chr17,2330180,2330370
ENSG00000289388,chr17,2336512,2336747
SGSM2,chr17,2337498,2381058
ENSG00000274758,chr17,2366589,2366791
ENSG00000263345,chr17,2375061,2379306
MNT,chr17,2384073,2401104
ENSG00000262456,chr17,2384847,2386664
METTL16,chr17,2405562,2511891
ENSG00000279872,chr17,2424179,2424412
ENSG00000280280,chr17,2460183,2460294
RN7SL33P,chr17,2557753,2558094
EIF4A1P9,chr17,2586330,2587866
PAFAH1B1,chr17,2593210,2685615
SAMD11P1,chr17,2613284,2613944
ENSG00000279432,chr17,2639297,2642418
RN7SL608P,chr17,2680958,2681236
ENSG00000272770,chr17,2683305,2685088
ENSG00000272911,chr17,2688473,2688960
CLUH,chr17,2689386,2712663
MIR6776,chr17,2692861,2692919
ENSG00000262050,chr17,2712309,2712833
CCDC92B,chr17,2720801,2749652
MIR1253,chr17,2748078,2748182
hsa-mir-1253,chr17,2748078,2748182
RAP1GAP2,chr17,2755705,3037741
ENSG00000262884,chr17,2962248,2965895
OR1D5,chr17,3062669,3063607
OR1D2,chr17,3088484,3104422
OR1E3,chr17,3116427,3117374
OR1G1,chr17,3126610,3127551
ENSG00000261848,chr17,3134969,3177031
OR1P1,chr17,3153889,3154882
OR1A2,chr17,3197519,3198448
OR1A1,chr17,3207539,3218896
OR1D4,chr17,3235703,3241614
OR1D3P,chr17,3265611,3266541
OR3A2,chr17,3276942,3386317
OR3A1,chr17,3291017,3298360
OR3A4P,chr17,3309986,3311446
ENSG00000285760,chr17,3311218,3311934
OR1AC1P,chr17,3377527,3377602
OR1R1P,chr17,3385930,3386874
OR1E1,chr17,3397104,3398410
OR3A3,chr17,3411370,3424070
OR1E2,chr17,3432870,3433841
ENSG00000280268,chr17,3439923,3441844
SPATA22,chr17,3440019,3513852
ASPA,chr17,3472374,3503405
TRPV3,chr17,3510502,3557812
TRPV1,chr17,3565444,3609411
ENSG00000263338,chr17,3577955,3578853
ENSG00000262304,chr17,3585149,3636249
ENSG00000261916,chr17,3601761,3602272
SHPK,chr17,3608240,3636250
ENSG00000262248,chr17,3619256,3619913
CTNS,chr17,3636459,3663103
ENSG00000262903,chr17,3655621,3658092
TAX1BP3,chr17,3662895,3668679
P2RX5-TAX1BP3,chr17,3663063,3696194
ENSG00000240898,chr17,3665220,3665702
EMC6,chr17,3668812,3669668
P2RX5,chr17,3672199,3696240
ITGAE,chr17,3714628,3801188
ENSG00000262692,chr17,3721628,3722488
HASPIN,chr17,3723903,3726699
ENSG00000262358,chr17,3729361,3730493
NCBP3,chr17,3802158,3846246
CAMKK1,chr17,3860315,3894891
P2RX1,chr17,3896592,3916476
ATP2A3,chr17,3923870,3964464
LINC01975,chr17,3977103,3981899
ZZEF1,chr17,4004445,4143030
RNA5SP434,chr17,4056756,4056876
CYB5D2,chr17,4143168,4187310
ANKFY1,chr17,4163821,4263995
ENSG00000263165,chr17,4163910,4164713
Y_RNA,chr17,4186326,4186424
RYKP1,chr17,4222091,4223828
ENSG00000274363,chr17,4267691,4268430
UBE2G1,chr17,4269259,4366675
MFSD1P1,chr17,4301372,4302698
RN7SL774P,chr17,4364164,4364453
SPNS3,chr17,4433940,4488208
ENSG00000262823,chr17,4481966,4486353
ENSG00000229782,chr17,4497394,4499674
SPNS2,chr17,4498881,4539035
MYBBP1A,chr17,4538897,4555386
GGT6,chr17,4556927,4560818
ENSG00000262921,chr17,4565752,4571760
TXNP4,chr17,4572206,4572515
SMTNL2,chr17,4583999,4608319
LINC01996,chr17,4610449,4617650
RNU6-955P,chr17,4619749,4619852
ALOX15,chr17,4630919,4642294
PELP1,chr17,4669774,4704337
ENSG00000235085,chr17,4673830,4696831
ENSG00000244184,chr17,4704230,4705529
ENSG00000213939,chr17,4704816,4705217
ARRB2,chr17,4710596,4721499
MED11,chr17,4731428,4733608
ENSG00000261898,chr17,4731756,4732371
CXCL16,chr17,4733533,4739928
ZMYND15,chr17,4739833,4746119
TM4SF5,chr17,4771884,4783213
VMO1,chr17,4785285,4786433
ENSG00000280254,chr17,4787057,4789162
GLTPD2,chr17,4788964,4790589
PSMB6,chr17,4796144,4798502
C17orf114,chr17,4801159,4807013
PLD2,chr17,4807152,4823434
MINK1,chr17,4833340,4898061
ATP6V0CP1,chr17,4856757,4857374
RN7SL784P,chr17,4882975,4883316
CHRNE,chr17,4897771,4934438
C17orf107,chr17,4899418,4902934
GP1BA,chr17,4932277,4935023
SLC25A11,chr17,4937130,4940053
RNF167,chr17,4940008,4945222
PFN1,chr17,4945652,4949061
ENO3,chr17,4948092,4957131
SPAG7,chr17,4959226,4967817
CAMTA2,chr17,4967992,4987675
ENSG00000262429,chr17,4967995,4968822
MIR6864,chr17,4969702,4969771
MIR6865,chr17,4970086,4970150
ENSG00000234203,chr17,4972851,4974681
CAMTA2-AS1,chr17,4986466,4987324
ENSG00000262227,chr17,4987706,4988446
INCA1,chr17,4988130,4997610
KIF1C,chr17,4997950,5028401
KIF1C-AS1,chr17,5019214,5020093
SLC52A1,chr17,5032600,5052009
ENSG00000262495,chr17,5060356,5062123
ZFP3-DT,chr17,5075678,5078113
ZFP3,chr17,5078467,5096374
ZNF232,chr17,5105541,5123116
ZNF232-AS1,chr17,5111468,5115004
USP6,chr17,5116032,5175034
ENSG00000262855,chr17,5126740,5127010
ZNF594,chr17,5179535,5191868
ZNF594-DT,chr17,5192007,5248182
SCIMP,chr17,5208920,5234860
ENSG00000263164,chr17,5240508,5241543
RABEP1,chr17,5282265,5386340
NUP88,chr17,5360963,5419676
ENSG00000263220,chr17,5364315,5371626
RPAIN,chr17,5419641,5432877
ENSG00000263272,chr17,5425139,5432876
